0.505,-8.617252791349741e-18,-0.008670847001511106,3.081529890019916e-17,2.664746611628528e-18,0.017119073326391288,-1.1907134406805513e-17,-2.204175458563842e-19,-46.663588142727264,-2.6041900961633797e-30
0.51,1.3532830013171969e-14,-0.008274415239334587,3.554725873836928e-15,-3.690749987138278e-15,0.016307696099449487,-7.143718750070799e-16,8.197591895562402e-16,-46.19881886007085,3.1059348232232507e-27
0.515,-9.512781125355043e-18,-0.00783522956520244,3.5899613452807695e-17,2.8238166657895404e-18,0.015412014986541323,-1.346412662621482e-17,-2.811988947696071e-19,-45.68592359882756,-2.50277641502047e-30
0.52,-1.3514704058616072e-14,-0.007352182002485108,-3.5407878135156924e-15,3.682769394365269e-15,0.014429942427742759,7.042007611242266e-16,-8.184972678115224e-16,-45.12299102247179,-3.0985737656518095e-27
0.525,-1.3491480359164143e-14,-0.006824368242085654,-3.7221205028141474e-15,3.685119552400364e-15,0.013359799792443283,7.525595178030874e-16,-8.206212325424675e-16,-44.508074482839646,-3.0878707084780244e-27
0.53,5.825918419323531e-19,-0.006251147273054869,1.0369799282400012e-16,-6.989761395822476e-18,0.012200433261131849,-3.099709275973354e-17,1.9109252995786406e-18,-43.839217675367586,3.444790556295856e-30
0.535,-1.3438792971219041e-14,-0.005632203084658727,-3.873478853553568e-15,3.6710415606514866e-15,0.01095133529421588,7.943525046159945e-16,-8.196737015829644e-16,-43.11448202748611,-3.0929501764660846e-27
0.54,-4.062556278682394e-14,-0.004967607508348237,-1.0567181549072799e-14,1.1081989515390549e-14,0.009612768423664875,2.101857119879711e-15,-2.4608086777832942e-15,-42.33197567757041,-9.327508482927408e-27
0.545,1.3566810562186677e-14,-0.004257879874387527,3.453463321573351e-15,-3.699188812621584e-15,0.008185883413275974,-6.868568542692131e-16,8.199516512336336e-16,-41.48988385711618,3.1139825722388074e-27
0.55,1.3512900381222434e-14,-0.003504048715157637,3.6621281602427236e-15,-3.6885760936271e-15,0.006672837801168896,-7.437981685064225e-16,8.199449706113108e-16,-40.586500444379254,3.1088591633086377e-27
0.555,3.150736468952895e-17,-0.0027077039782170687,-4.86611182354002e-17,-1.0206498940194262e-17,0.0050769010155065075,1.0025240497704808e-17,7.475890599041382e-19,-39.62026040361063,7.931580933711062e-30
0.56,2.7130191270913203e-14,-0.0018710491118554273,6.940006753277975e-15,-7.40026196326456e-15,0.003402550641482094,-1.3784320891000637e-15,1.6408134442508343e-15,-38.58977277752195,6.231249476197563e-27
0.5650000000000001,-6.074470502562794e-17,-0.000996941051667477,3.0553963225978234e-16,8.211707570519983e-18,0.0016555547528653847,-8.656019113662237e-17,6.255269739251861e-19,-37.493853845776286,-2.022805553352693e-29
0.5700000000000001,2.7136396332257327e-14,-8.8925025281128e-05,6.9263481684645514e-15,-7.402012327635204e-15,-0.0001569668539573854,-1.3744287783282268e-15,1.6408512094389389e-15,-36.33156001524734,6.2306452816483416e-27
0.5750000000000001,-6.605982972574456e-17,0.0008487464902913189,3.237571365904296e-16,9.655468423950952e-18,-0.0020265029750135,-9.140582946369736e-17,3.780672813031186e-19,-35.1022199606989,-2.073514162367592e-29
0.58,9.126290775353642e-17,0.0018111032202341448,-1.8358161817726972e-16,-2.876478908546283e-17,-0.003943138821867365,4.82780562615547e-17,2.41808436486933e-18,-33.80546549630852,2.5300495181627875e-29
0.585,-2.7060237074113487e-14,0.0027924664945260247,-7.19135358137376e-15,7.389105503772392e-15,-0.005895571137457978,1.43964808426213e-15,-1.6430331338107435e-15,-32.44126062481542,-6.2152397903752275e-27
0.59,-1.5831398312319352e-17,0.00378646965509688,2.2125439066106188e-16,-6.957322518852823e-18,-0.007871155543568875,-6.214378611535246e-17,2.1746814543387913e-18,-31.009928190876867,-1.4778236225856678e-29
0.595,7.030819364239475e-17,0.004786101759009398,-2.1887889298848737e-16,-1.526384222979635e-17,-0.009855994987262306,5.7065819091504e-17,-5.841191933569716e-19,-29.512173552430852,1.5289804147215764e-29
0.6,-2.0235846539784534e-17,0.005783762425906502,2.269549083132159e-16,-4.97746814476091e-18,-0.011835048421119154,-6.345219130705723e-17,1.7281431099285626e-18,-27.9491046937988,1.2643827437154328e-29
0.605,-5.409997096033884e-14,0.006771342525624391,-1.4636094341682395e-14,1.4785862378386795e-14,-0.013792295362890172,2.950541465922664e-15,-3.289100185380669e-15,-26.32224821451129,-1.2419955603225436e-26
0.61,1.0825940077273722e-13,0.007740316233082467,2.90153055390771e-14,-2.9572752790588016e-14,-0.01571091698157545,-5.840375048668335e-15,6.571706589219697e-15,-24.633560675628047,2.485813933387101e-26
0.615,-5.4297786329148275e-14,0.00868185445270342,-1.3699132609262956e-14,1.4811153113311336e-14,-0.017573521625010358,2.6970274183527693e-15,-3.2848998172900642e-15,-22.88543482854596,-1.2435289052027778e-26
0.62,2.1320299950872826e-16,0.009586952020796957,-7.113313137398961e-16,-4.730082489589446e-17,-0.01936239660631145,1.9299903351210177e-16,2.2949928349271646e-19,-21.080700329357697,5.867913801414613e-29
0.625,-7.056606192179582e-17,0.01044656728346638,2.1618066061385258e-16,2.1392430827003785e-17,-0.021059782111024106,-6.201471735481614e-17,-3.438640331331199e-18,-19.222618627159925,-2.8454508041919187e-30
0.63,1.6944780513119753e-17,0.011251771716388248,2.661724716722607e-16,-2.6114800113289817e-17,-0.02264816933798386,-7.124308027251331e-17,5.652401275436574e-18,-17.314871817000352,2.576296280154991e-29
0.635,-5.407572040843455e-14,0.01199390917948051,-1.4668798315028227e-14,1.4776888517452607e-14,-0.024110605898755466,2.9613774029193684e-15,-3.2881324399214685e-15,-15.361545366454095,-1.2419397233355798e-26
0.64,-5.850012963328038e-17,0.012664752910694688,2.293716094121509e-16,1.4532955759314456e-17,-0.0254310099540902,-6.44656457744195e-17,-2.1457420315571907e-18,-13.367104750306261,-1.3489730060382315e-29
0.645,3.5000781647220515e-17,0.013256665297291192,2.795131374674439e-16,-3.601547730609546e-17,-0.026594475183486566,-7.331924832536988e-17,7.537666438444316e-18,-11.33636616173513,1.872220502981675e-29
